GOCI2_Latitude,GOCI2_Longitude,Himawari_Latitude,Himawari_Longitude,Chlorophyll,Albedo_01,Albedo_02,Albedo_03,Albedo_04
31.42585,126.49523,31.43,126.5,0.40569323,0.1278,0.0885,0.0411,0.0184
29.784296,134.03609,29.78,134.04,0.12810296,0.1248,0.085599996,0.0371,0.019
28.976728,133.86125,28.98,133.86,0.11411958,0.1147,0.0755,0.0357,0.0101
31.451294,141.12381,31.45,141.12,0.108110756,0.1153,0.076699995,0.0288,0.011299999
33.201656,125.36616,33.2,125.37,0.5331035,0.1188,0.086799994,0.042799998,0.0166
30.495485,123.09865,30.5,123.1,1.1322705,0.117699996,0.0862,0.0407,0.0202
32.79971,142.03635,32.800003,142.04,0.09454958,0.1099,0.0725,0.0264,0.0095
30.554533,131.31215,30.550001,131.31,0.2766651,0.1563,0.1171,0.077,0.067099996
24.459694,126.96867,24.460001,126.97,0.18830478,0.12239999,0.0832,0.0357,0.0256
29.189804,130.984,29.19,130.98,0.21339841,0.12889999,0.0909,0.0423,0.021399999
29.708252,135.47565,29.710001,135.48,0.089906536,0.1117,0.0743,0.029099999,0.0137
29.943764,135.53847,29.94,135.54,0.12324944,0.1081,0.0731,0.027199998,0.011899999
28.00331,133.16042,28.0,133.16,0.093097776,0.124199994,0.085599996,0.039699998,0.024999999
28.38089,137.23412,28.380001,137.23,0.11906936,0.1301,0.089099996,0.041699998,0.026099999
30.907162,137.32245,30.91,137.32,0.21039613,0.1046,0.070099995,0.024799999,0.0083
27.701473,142.70386,27.7,142.7,0.09654704,0.109299995,0.071899995,0.0284,0.0149
26.529484,136.15141,26.53,136.15,0.064866014,0.109299995,0.071899995,0.029299999,0.0154
34.437584,140.95631,34.440002,140.95999,0.14280257,0.1081,0.0725,0.025999999,0.0101
37.139095,126.07146,37.14,126.07,3.1019044,0.1284,0.0998,0.047399998,0.015999999
29.475225,133.57114,29.48,133.57,0.15627722,0.1188,0.085,0.0394,0.012499999
24.688995,138.33551,24.69,138.34,0.098078415,0.1147,0.0743,0.0343,0.0137
38.020504,123.989525,38.02,123.99,0.80027026,0.1349,0.1004,0.0501,0.026099999
38.14845,128.9282,38.15,128.93,0.64326996,0.119399995,0.085,0.0374,0.0178
43.154415,135.61551,43.15,135.62,0.6161084,0.1236,0.0879,0.0365,0.015999999
28.09481,133.83577,28.09,133.84,0.09646862,0.1414,0.0951,0.0501,0.0398
35.539635,123.91806,35.54,123.92,0.4612728,0.12,0.085599996,0.037,0.017199999
43.625088,135.63788,43.63,135.64,0.5511419,0.1218,0.085599996,0.035099998,0.0137
28.270058,141.67014,28.27,141.67,0.090997495,0.1087,0.070099995,0.0266,0.011299999
28.969078,126.99008,28.970001,126.99,0.19261545,0.1087,0.0755,0.030299999,0.0149
37.110634,125.399956,37.11,125.4,1.1462555,0.1545,0.1099,0.072299995,0.0565
31.661753,127.40969,31.66,127.41,0.2023029,0.1165,0.0802,0.032199997,0.0149
26.598598,129.826,26.6,129.83,0.11266267,0.124199994,0.0814,0.038599998,0.0137
27.77266,133.1665,27.77,133.17,0.07204449,0.1105,0.0725,0.026999999,0.0106999995
28.638948,130.58432,28.640001,130.58,0.159504,0.1278,0.089099996,0.0404,0.0202
29.33485,134.87395,29.33,134.87,0.09714697,0.1462,0.12,0.0513,0.0374
25.733118,128.32574,25.730001,128.33,0.09336561,0.1236,0.0933,0.054199997,0.0131
24.912611,136.60541,24.91,136.61,0.22236936,0.1598,0.1248,0.0749,0.071899995
30.187744,126.096306,30.19,126.1,0.3179595,0.115899995,0.0826,0.0361,0.017199999
30.628838,124.231224,30.630001,124.23,0.41723618,0.1206,0.0879,0.042799998,0.021399999
38.969555,136.69505,38.97,136.7,0.29809433,0.1171,0.0832,0.0339,0.0154
32.815136,133.8842,32.82,133.88,0.23057091,0.1503,0.11229999,0.0655,0.0398
30.142008,133.26686,30.140001,133.27,0.15764064,0.139,0.1004,0.0502,0.030299999
32.329327,123.186516,32.33,123.19,1.7810844,0.12889999,0.098,0.0477,0.026099999
33.169758,127.91123,33.17,127.91,0.23299053,0.115899995,0.0808,0.033299997,0.015999999
25.300129,128.8742,25.300001,128.87,0.09839174,0.119399995,0.0802,0.0334,0.0166
27.178509,128.06726,27.18,128.07,0.14495297,0.124199994,0.087299995,0.0446,0.029099999
36.65188,142.63919,36.65,142.64,0.09836161,0.1182,0.078999996,0.03,0.0131
27.661943,129.12091,27.66,129.12,0.07757587,0.1278,0.087299995,0.0449,0.0309
25.720816,129.34186,25.720001,129.34,0.14132446,0.115899995,0.078999996,0.0324,0.0166
36.8568,143.25514,36.86,143.26,0.15037929,0.121199995,0.0808,0.0308,0.011299999
28.688023,133.37125,28.69,133.37,0.12141749,0.1165,0.076699995,0.032199997,0.0166
24.853035,127.992165,24.85,127.99,0.10411425,0.114099994,0.0778,0.033099998,0.0154
37.74708,125.053856,37.75,125.05,2.2298634,0.1313,0.0998,0.0466,0.022
37.666496,142.33296,37.67,142.33,0.29529557,0.1188,0.0826,0.0343,0.0154
25.881315,125.93367,25.880001,125.93,0.10014379,0.1182,0.0808,0.033999998,0.0166
29.57668,132.97601,29.58,132.98,0.13198948,0.1218,0.081999995,0.037299998,0.019
40.63829,131.34114,40.64,131.34,0.49013284,0.122999996,0.0879,0.037,0.015999999
27.62561,142.16821,27.630001,142.17,0.37648818,0.12,0.0933,0.067099996,0.1349
28.054234,133.62375,28.050001,133.62,0.068646826,0.1135,0.0749,0.0297,0.017199999
24.364182,136.54219,24.36,136.54,0.1231259,0.1028,0.067099996,0.026099999,0.012499999
28.94233,132.4935,28.94,132.49,0.13260478,0.121199995,0.085,0.0371,0.0178
36.70189,135.81668,36.7,135.82,0.2841671,0.126,0.0897,0.0385,0.0184
27.412289,134.65231,27.41,134.65,0.09599106,0.122999996,0.0802,0.0374,0.0131
36.89221,126.0385,36.89,126.04,1.9125965,0.1171,0.0862,0.0368,0.0166
32.349663,127.23332,32.35,127.23,0.221918,0.121199995,0.086799994,0.0398,0.0202
35.757816,123.640236,35.760002,123.64,0.5062032,0.126,0.0915,0.041899998,0.021399999
30.103914,124.72807,30.1,124.73,0.2993524,0.1278,0.0927,0.0458,0.0285
30.701015,131.40617,30.7,131.41,0.25389293,0.1188,0.0844,0.038,0.0184
31.066196,133.57184,31.07,133.57,0.15083544,0.1278,0.0885,0.0383,0.017199999
32.140335,126.420074,32.14,126.42,0.22724378,0.1634,0.1361,0.081999995,0.060599998
28.254814,128.29514,28.25,128.3,0.10849726,0.15689999,0.1206,0.0836,0.0743
30.199842,131.57161,30.2,131.57,0.21519323,0.1064,0.0731,0.028099999,0.0106999995
28.565126,130.1373,28.57,130.14,0.116030835,0.12,0.0814,0.0343,0.017199999
38.794582,135.11098,38.79,135.11,0.30916986,0.1171,0.081999995,0.0343,0.0154
31.374544,142.11076,31.37,142.11,0.12357761,0.1117,0.0749,0.0284,0.0064999997
27.337072,127.25381,27.34,127.25,0.12052371,0.1117,0.0761,0.030299999,0.0106999995
31.30041,142.16,31.300001,142.16,0.07503781,0.114099994,0.0796,0.03,0.0178
27.637993,136.3325,27.640001,136.33,0.076895885,0.1064,0.0683,0.025799999,0.0089
29.308352,136.46126,29.310001,136.46,0.07670146,0.1081,0.070099995,0.0267,0.011899999
30.140797,132.08733,30.140001,132.09,0.23551863,0.1171,0.0814,0.033999998,0.017199999
28.631363,135.10217,28.630001,135.1,0.10106556,0.117699996,0.0808,0.0337,0.0154
27.28931,125.82902,27.29,125.83,0.13507497,0.1135,0.077199996,0.0321,0.015999999
38.636665,134.56554,38.64,134.57,0.27329707,0.1379,0.0998,0.056199998,0.0404
25.467068,128.55093,25.470001,128.55,0.07888054,0.117699996,0.0784,0.0324,0.0149
29.690096,136.76921,29.69,136.77,0.12325729,0.1064,0.0683,0.0257,0.0089
27.154453,128.90732,27.15,128.91,0.09068035,0.1171,0.0778,0.0321,0.0149
32.808662,137.92969,32.809998,137.93,0.18150972,0.1147,0.0778,0.033999998,0.0178
27.78603,134.29301,27.79,134.29,0.029201703,0.1182,0.078999996,0.038,0.022
30.280455,128.58266,30.28,128.58,0.22527473,0.114099994,0.0808,0.033299997,0.0137
30.982742,134.11894,30.98,134.12,0.1575457,0.12539999,0.087299995,0.0371,0.0178
46.883175,140.52936,46.88,140.53,0.5210343,0.1319,0.0951,0.040999997,0.0208
45.030148,139.22113,45.03,139.22,0.34214485,0.14559999,0.1052,0.0484,0.0256
28.379892,129.14626,28.380001,129.15,0.1481373,0.11229999,0.0784,0.0316,0.0154
25.931095,143.26845,25.93,143.27,0.13635461,0.114099994,0.0778,0.032199997,0.0166
31.004356,124.29437,31.0,124.29,0.40224472,0.19309999,0.1652,0.121999994,0.1153
24.125492,129.8532,24.130001,129.85,0.10436097,0.1165,0.0808,0.036399998,0.0196
25.13399,132.86421,25.130001,132.86,0.07170177,0.1182,0.0826,0.0414,0.0244
29.218683,136.65366,29.220001,136.65,0.09567411,0.12239999,0.083799995,0.0468,0.030299999
26.954689,135.3235,26.95,135.32,0.07858909,0.1236,0.0826,0.038,0.0166
24.660997,128.7193,24.66,128.72,0.07891409,0.126,0.087299995,0.0409,0.0202
29.206285,135.57556,29.210001,135.58,0.08063876,0.11229999,0.0713,0.0287,0.0106999995
39.88204,142.38498,39.88,142.38,0.44651115,0.12239999,0.0879,0.036199998,0.0166
30.163034,125.88631,30.16,125.89,0.34483856,0.1171,0.0832,0.0368,0.019
31.274506,139.05838,31.27,139.06,0.16767457,0.1129,0.0743,0.029099999,0.0149
29.788713,126.00511,29.79,126.01,0.43604288,0.1153,0.081999995,0.0343,0.015999999
26.064718,130.85323,26.060001,130.85,0.08653304,0.1105,0.0731,0.0276,0.0106999995
39.355377,139.34573,39.36,139.35,0.35132685,0.3173,0.27809998,0.2366,0.2502
28.701193,127.36569,28.7,127.37,0.19262888,0.1105,0.0749,0.0308,0.011299999
27.950787,124.36722,27.95,124.37,0.25668693,0.111099996,0.076699995,0.0308,0.0143
29.835323,123.52716,29.84,123.53,0.43715298,0.1248,0.0915,0.042799998,0.022599999
25.731087,142.493,25.730001,142.49,0.056744702,0.114099994,0.073699996,0.0315,0.0143
26.456684,128.85371,26.460001,128.85,0.11594523,0.117699996,0.0784,0.0343,0.0137
31.86051,142.19606,31.86,142.2,0.21318129,0.111099996,0.073699996,0.0278,0.012499999
28.025702,133.51477,28.03,133.51,0.0792694,0.1099,0.0713,0.0267,0.011299999
33.173985,141.76471,33.17,141.76,0.113427386,0.107599996,0.071899995,0.026099999,0.011299999
30.343367,138.31317,30.34,138.31,0.09509217,0.1081,0.070099995,0.0256,0.011299999
32.57894,129.98431,32.58,129.98,0.51600486,0.114099994,0.0808,0.0365,0.0178
26.182196,132.64514,26.18,132.65,0.07110946,0.1081,0.0689,0.0267,0.0106999995
32.602886,127.485374,32.6,127.49,0.24159074,0.2092,0.1765,0.15429999,0.16399999
31.34462,143.0484,31.34,143.05,0.07568292,0.1105,0.071899995,0.0264,0.0095
31.185118,142.29228,31.19,142.29,0.10554374,0.111099996,0.0743,0.0284,0.011299999
43.710167,136.35016,43.71,136.35,0.43450043,0.12719999,0.0909,0.0376,0.0154
31.732044,129.23253,31.73,129.23,0.2545596,0.1206,0.0862,0.0371,0.0178
29.774302,126.07978,29.77,126.08,0.31022054,0.115899995,0.083799995,0.0354,0.017199999
32.70971,137.55829,32.71,137.56,0.23388559,0.1105,0.0761,0.0309,0.0154
28.960316,141.32014,28.960001,141.32,0.1267051,0.1337,0.0927,0.047799997,0.0357
29.120518,137.5313,29.12,137.53,0.054034516,0.1153,0.0761,0.0312,0.0154
32.19675,131.78271,32.2,131.78,0.3128772,0.1135,0.078999996,0.0328,0.0166
33.68959,136.15424,33.690002,136.15,0.17220059,0.11229999,0.076699995,0.0312,0.011899999
30.443733,126.15954,30.44,126.16,0.42411476,0.1129,0.0808,0.0349,0.0166
29.95534,126.05409,29.960001,126.05,0.3140364,0.1153,0.0814,0.036199998,0.017199999
39.742985,131.41669,39.739998,131.42,0.4358862,0.126,0.0909,0.0407,0.0202
30.743639,134.56172,30.74,134.56,0.17483555,0.1218,0.083799995,0.0361,0.0178
28.8182,131.87955,28.82,131.88,0.16472442,0.1301,0.0915,0.0426,0.021399999
30.186617,131.72601,30.19,131.73,0.2149444,0.107599996,0.0725,0.0278,0.011299999
35.704967,142.03992,35.7,142.04,0.11729652,0.1147,0.0749,0.0284,0.0106999995
31.708832,142.09549,31.710001,142.1,0.090386294,0.12239999,0.083799995,0.046099998,0.0154
27.825806,128.68652,27.83,128.69,0.12186419,0.1147,0.076699995,0.031799998,0.0149
30.46137,135.32616,30.460001,135.33,0.09836312,0.1236,0.0844,0.0349,0.023799999
31.508005,125.56979,31.51,125.57,0.44287506,0.1628,0.115899995,0.072799996,0.0761
29.72724,131.61969,29.73,131.62,0.24445143,0.1117,0.076699995,0.0313,0.011299999
37.17007,135.45018,37.17,135.45,0.27035397,0.12239999,0.0862,0.0367,0.0184
27.008715,132.7883,27.01,132.79,0.07239011,0.1129,0.0731,0.0339,0.0154
27.98817,131.39568,27.99,131.4,0.108376995,0.126,0.0862,0.038799997,0.0202
24.843977,136.81004,24.84,136.81,0.08418201,0.167,0.1301,0.0896,0.081999995
27.043062,128.84473,27.04,128.84,0.09985627,0.121199995,0.083799995,0.0365,0.019
32.49026,136.68405,32.489998,136.68,0.19582956,0.1064,0.0713,0.0267,0.0089
46.26173,138.64146,46.26,138.64,0.66811246,0.139,0.1016,0.0466,0.022
28.849054,131.91501,28.85,131.92,0.17666431,0.1301,0.092099994,0.0429,0.0208
37.446617,124.08233,37.45,124.08,0.5354379,0.145,0.122999996,0.083,0.0725
32.416008,141.75311,32.42,141.75,0.09107673,0.1099,0.0713,0.024999999,0.0089
33.379025,128.02405,33.38,128.02,0.25649622,0.1129,0.078999996,0.034199998,0.0149
43.767433,136.22984,43.77,136.23,0.49337354,0.124199994,0.0885,0.0358,0.0149
37.07787,143.34303,37.08,143.34,0.12255384,0.119399995,0.0808,0.031,0.012499999
24.390554,138.93779,24.390001,138.94,0.05324172,0.1087,0.0707,0.026999999,0.0106999995
37.02274,134.85944,37.02,134.86,0.2702189,0.1171,0.081999995,0.0343,0.0143
31.72201,139.06027,31.720001,139.06,0.13747838,0.105799995,0.070099995,0.025999999,0.0101
29.629686,139.40256,29.630001,139.4,0.09400629,0.109299995,0.0713,0.026899999,0.011899999
31.667685,127.33913,31.67,127.34,0.20550877,0.1153,0.0796,0.033,0.015999999
31.135426,123.755424,31.140001,123.76,1.1083515,0.13069999,0.099199995,0.0495,0.0285
27.81586,131.52248,27.82,131.52,0.113020994,0.124199994,0.0844,0.0371,0.0202
32.72397,142.94351,32.72,142.94,0.11058504,0.1171,0.0796,0.0324,0.017199999
32.278343,142.12257,32.28,142.12,0.10033642,0.1105,0.0725,0.0273,0.011299999
41.58669,133.55437,41.59,133.55,0.4650794,0.1266,0.0909,0.0401,0.0208
39.950165,143.28444,39.95,143.28,0.5662231,0.1319,0.0951,0.043399997,0.0208
34.54695,125.88981,34.55,125.89,2.6180458,0.1373,0.1099,0.0556,0.0178
39.497047,127.834854,39.5,127.83,0.6329631,0.1266,0.0915,0.0407,0.0208
24.456234,128.84383,24.460001,128.84,0.09377231,0.122999996,0.083799995,0.038,0.0196
26.096336,133.9443,26.1,133.94,0.12666932,0.107,0.070099995,0.025999999,0.0089
38.837143,142.89467,38.84,142.89,0.42002976,0.1866,0.1545,0.106699996,0.1105
30.83515,133.18428,30.84,133.18,0.17532802,0.1753,0.121199995,0.0949,0.0493
29.876713,132.39783,29.880001,132.4,0.2503461,0.1343,0.0975,0.046099998,0.0267
33.59885,123.26552,33.6,123.27,0.60035014,0.115899995,0.0844,0.037699997,0.022
27.561493,123.980385,27.560001,123.98,0.26026,0.107599996,0.0802,0.033299997,0.011899999
27.045835,124.99955,27.050001,125.0,0.13745587,0.1099,0.0743,0.0336,0.015999999
24.717445,135.02411,24.720001,135.02,0.049948126,0.1105,0.071899995,0.0296,0.0149
34.052868,141.04251,34.05,141.04,0.15691873,0.1165,0.077199996,0.035099998,0.0202
30.62798,131.63156,30.630001,131.63,0.28437,0.107,0.0731,0.029099999,0.011899999
31.38259,132.47069,31.380001,132.47,0.13504146,0.1165,0.0796,0.0316,0.015999999
29.45258,131.81828,29.45,131.82,0.16935293,0.1426,0.109299995,0.0605,0.0481
33.356422,124.99958,33.36,125.0,0.58453095,0.1153,0.083799995,0.0368,0.017199999
29.62726,127.222015,29.630001,127.22,0.21583511,0.1081,0.0755,0.0309,0.011899999
28.495907,130.15414,28.5,130.15,0.10948259,0.1171,0.0784,0.033,0.0149
28.55797,131.5753,28.560001,131.58,0.16662838,0.1325,0.0945,0.0449,0.0244
28.409128,130.62282,28.41,130.62,0.14141051,0.1373,0.0969,0.0466,0.026099999
33.419903,132.28732,33.42,132.29,0.5827813,0.1171,0.086799994,0.039699998,0.0273
39.78251,142.97006,39.78,142.97,0.5353396,0.126,0.0903,0.0382,0.0178
35.997086,125.54606,36.0,125.55,0.56185204,0.12,0.085599996,0.0365,0.017199999
34.71075,124.270355,34.71,124.27,0.5341428,0.12539999,0.095699996,0.0486,0.0297
27.306932,131.89041,27.310001,131.89,0.08294845,0.1081,0.070099995,0.026899999,0.011899999
27.705065,132.9467,27.710001,132.95,0.062368717,0.1735,0.1361,0.0927,0.117699996
36.386963,136.1795,36.39,136.18,0.28381163,0.1373,0.0998,0.0526,0.0368
32.3024,137.07794,32.300003,137.08,0.19957688,0.105799995,0.070099995,0.0264,0.011299999
24.22743,131.30695,24.230001,131.31,0.10790557,0.20619999,0.1664,0.1295,0.1408
27.768322,136.82344,27.77,136.82,0.08780668,0.1052,0.0677,0.0244,0.0101
34.505642,139.8891,34.510002,139.89,0.22814971,0.107,0.073699996,0.027199998,0.0106999995
32.903152,142.01207,32.9,142.01,0.08933113,0.1105,0.0707,0.0257,0.0095
26.721218,129.0838,26.720001,129.08,0.163451,0.1206,0.0844,0.0416,0.0285
26.30342,128.85016,26.300001,128.85,0.1631143,0.1188,0.0796,0.0346,0.0154
34.211346,123.73451,34.21,123.73,0.4911674,0.119399995,0.086799994,0.0409,0.0244
27.642921,129.20102,27.640001,129.2,0.08396186,0.1331,0.1004,0.051099997,0.036199998
27.328054,136.24838,27.33,136.25,0.20135908,0.107,0.070099995,0.0256,0.0106999995
32.223644,140.9076,32.22,140.91,0.07931752,0.1105,0.0707,0.0256,0.0089
24.649069,135.52094,24.65,135.52,0.054175828,0.107599996,0.0683,0.024799999,0.0095
33.0838,136.32887,33.08,136.33,0.15521766,0.119399995,0.086799994,0.0429,0.026099999
35.536278,141.60745,35.54,141.61,0.19453914,0.1284,0.0945,0.0492,0.0345
32.192463,140.59138,32.190002,140.59,0.09465643,0.11229999,0.0725,0.0263,0.0101
32.1968,124.2148,32.2,124.21,1.1755033,0.1319,0.0998,0.0541,0.0357
38.840134,137.2263,38.84,137.23,0.2734063,0.13069999,0.0975,0.0449,0.026099999
34.43035,139.81029,34.43,139.81,0.1195683,0.11229999,0.076699995,0.0315,0.0149
30.621372,131.92665,30.62,131.93,0.22378768,0.1099,0.0749,0.030499998,0.011899999
26.554623,130.41481,26.550001,130.41,0.08259564,0.11229999,0.073699996,0.0287,0.0131
28.696358,130.99506,28.7,131.0,0.1752689,0.1337,0.093899995,0.0447,0.0256
26.470684,136.39609,26.470001,136.4,0.073222876,0.1081,0.0695,0.0263,0.0101
28.895329,123.856,28.9,123.86,0.2603889,0.1236,0.087299995,0.0407,0.0232
24.116735,132.13197,24.12,132.13,0.09777913,0.1117,0.0713,0.0287,0.0131
24.277277,136.72153,24.28,136.72,0.046229187,0.1046,0.0677,0.0254,0.0095
26.03519,142.18146,26.04,142.18,0.056184728,0.109299995,0.0707,0.027199998,0.0137
32.47865,133.6915,32.48,133.69,0.1830338,0.20799999,0.1943,0.1612,0.1319
26.61574,141.8544,26.62,141.85,0.10662394,0.1105,0.073699996,0.029,0.0149
33.155117,143.11804,33.16,143.12,0.101655655,0.1087,0.071899995,0.025799999,0.0089
26.805182,136.9461,26.810001,136.95,0.08723971,0.1046,0.066599995,0.024699999,0.0089
33.137745,127.256676,33.14,127.26,0.3685009,0.1129,0.0796,0.0346,0.0166
39.27022,136.97581,39.27,136.98,0.36029172,0.1188,0.081999995,0.0337,0.0137
26.441433,136.62502,26.44,136.63,0.08365812,0.1105,0.0713,0.029299999,0.0106999995
33.2196,142.76201,33.22,142.76,0.098934874,0.1105,0.0707,0.0253,0.0095
27.376677,142.53412,27.380001,142.53,0.10972231,0.105799995,0.0695,0.025799999,0.0089
27.405994,132.03935,27.41,132.04,0.09327209,0.1117,0.0826,0.035499997,0.0101
27.69515,123.32615,27.7,123.33,0.28450862,0.1105,0.077199996,0.031799998,0.0137
33.157837,127.87813,33.16,127.88,0.23999515,0.1153,0.078999996,0.0328,0.0166
26.955093,126.70705,26.960001,126.71,0.110639244,0.1129,0.0755,0.029099999,0.0131
25.372099,127.2468,25.37,127.25,0.17718911,0.1278,0.0903,0.0437,0.0196
38.64376,137.6884,38.64,137.69,0.28161868,0.139,0.100999996,0.0455,0.0256
31.045193,137.96109,31.050001,137.96,0.17157103,0.1034,0.0689,0.0254,0.0077
35.663986,126.36858,35.66,126.37,3.2551007,0.1135,0.0832,0.0367,0.0154
30.96385,133.41641,30.960001,133.42,0.18719539,0.1313,0.0909,0.0404,0.019
31.149277,136.25328,31.15,136.25,0.31646448,0.103999995,0.0707,0.026099999,0.0095
34.460655,130.36111,34.46,130.36,0.29004622,0.1361,0.1028,0.0524,0.022
31.384502,136.67986,31.380001,136.68,0.20753181,0.107599996,0.0731,0.0276,0.011299999
38.313423,129.18585,38.31,129.19,0.66660225,0.1188,0.085,0.0368,0.0166
24.14176,137.56015,24.140001,137.56,0.07838059,0.103999995,0.066,0.023799999,0.0083
34.8881,141.04294,34.89,141.04,0.17488714,0.1081,0.0725,0.026899999,0.0106999995
44.445385,136.55238,44.45,136.55,0.48505625,0.1266,0.0903,0.0374,0.0154
32.78558,141.5034,32.79,141.5,0.08786993,0.109299995,0.070099995,0.024999999,0.0089
25.000069,131.25334,25.0,131.25,0.07625709,0.1646,0.1331,0.0817,0.0879
38.30047,130.20892,38.3,130.21,0.36110988,0.42369998,0.4023,0.38639998,0.4843
26.451849,129.24774,26.45,129.25,0.087060325,0.1147,0.076699995,0.0312,0.0143
28.917324,141.63644,28.92,141.64,0.12928453,0.111099996,0.0749,0.030499998,0.0154
33.72107,137.27795,33.72,137.28,0.20054847,0.1099,0.0749,0.028199999,0.011899999
28.90269,132.41254,28.9,132.41,0.12707728,0.1248,0.085,0.0401,0.017199999
33.145752,135.9068,33.15,135.91,0.18100207,0.1153,0.0778,0.0313,0.012499999
30.14433,127.51176,30.140001,127.51,0.24275538,0.1081,0.0743,0.030299999,0.012499999
32.25381,136.45877,32.25,136.46,0.2153099,0.111099996,0.0749,0.03,0.015999999
34.56562,125.27457,34.57,125.27,0.6514484,0.115899995,0.0844,0.0367,0.022599999
34.447334,125.64247,34.45,125.64,1.5378138,0.1688,0.1432,0.0955,0.0844
24.330498,135.69496,24.33,135.69,0.061611783,0.107599996,0.0689,0.0256,0.0095
38.842182,141.69908,38.84,141.7,0.5606731,0.126,0.092099994,0.0391,0.0208
34.559258,124.43385,34.56,124.43,0.5099416,0.115899995,0.0826,0.0361,0.0154
30.81508,136.04933,30.82,136.05,0.12464318,0.117699996,0.0784,0.0346,0.0208
27.730984,132.76042,27.730001,132.76,0.088571325,0.107599996,0.0695,0.025999999,0.0101
26.923788,131.39388,26.92,131.39,0.08889432,0.1135,0.0761,0.030199999,0.011299999
35.25996,142.80154,35.260002,142.8,0.11617555,0.1171,0.0778,0.0328,0.0101
39.24917,136.93292,39.25,136.93,0.33805212,0.12,0.086799994,0.035499997,0.022
28.957376,136.75974,28.960001,136.76,0.08033659,0.1087,0.070099995,0.0267,0.011299999
28.543264,124.51317,28.54,124.51,0.30686978,0.1099,0.077199996,0.030599998,0.0143
33.507977,128.0626,33.510002,128.06,0.2435484,0.114099994,0.0802,0.033099998,0.0154
40.12091,142.98103,40.12,142.98,0.45774096,0.148,0.1117,0.063,0.0446
36.391933,136.28265,36.39,136.28,0.3030909,0.1248,0.0885,0.0382,0.0208
35.775745,134.07741,35.78,134.08,0.6324209,0.121199995,0.0844,0.0349,0.019
27.078106,127.83311,27.08,127.83,0.09430832,0.11229999,0.073699996,0.0288,0.0143
25.123592,129.4642,25.12,129.46,0.079360195,0.1396,0.0998,0.0539,0.0404
27.932747,128.52342,27.93,128.52,0.11058974,0.1105,0.0731,0.0285,0.011299999
31.392174,142.98335,31.390001,142.98,0.10819868,0.124199994,0.0832,0.04,0.0273
26.704939,136.74666,26.7,136.75,0.08528151,0.1064,0.0683,0.024999999,0.0101
