Albedo_01,Albedo_02,Albedo_03,Albedo_04,Chlorophyll
0.1414,0.1046,0.044299997,0.0404,0.10115946
0.124199994,0.0885,0.0431,0.0273,0.18100896
0.115899995,0.078999996,0.037699997,0.0196,0.13255978
0.111099996,0.078999996,0.033999998,0.0143,0.83721894
0.119399995,0.087299995,0.0411,0.021399999,0.47241634
0.11229999,0.073699996,0.0328,0.0196,0.059027564
0.1182,0.083799995,0.037699997,0.0184,0.26250133
0.1206,0.081999995,0.040599998,0.0166,0.3625416
0.1266,0.087299995,0.039699998,0.0202,0.116917945
0.12719999,0.0909,0.0398,0.0202,0.36011723
0.1052,0.073699996,0.0284,0.011299999,0.6425886
0.103999995,0.066599995,0.0242,0.0106999995,0.07663688
0.105799995,0.0707,0.0276,0.0101,0.2004363
0.1248,0.0885,0.0403,0.0244,0.3078386
0.107,0.0713,0.0254,0.0101,0.11924289
0.1153,0.076699995,0.031,0.0143,0.07047003
0.1153,0.0743,0.0299,0.012499999,0.05759481
0.1171,0.078999996,0.0319,0.0143,0.09583168
0.13069999,0.0903,0.0392,0.0184,0.20245971
0.1182,0.078999996,0.033,0.015999999,0.09070706
0.117699996,0.0784,0.030599998,0.0101,0.11314576
0.1165,0.0778,0.0324,0.0143,0.10670883
0.1284,0.0903,0.040599998,0.0196,0.2441545
0.1046,0.0695,0.025799999,0.0089,0.13013746
0.1278,0.0909,0.0379,0.0154,0.576665
0.14559999,0.1165,0.0692,0.052899998,0.2949952
0.11229999,0.0802,0.0334,0.0166,0.5543953
0.1165,0.0784,0.0328,0.0143,0.09824542
0.12239999,0.0879,0.0407,0.021399999,0.40336207
0.1414,0.111099996,0.0725,0.0535,0.08694849
0.1171,0.083799995,0.0376,0.017199999,0.54639506
0.1361,0.099199995,0.0492,0.0267,0.47710538
0.1129,0.073699996,0.0296,0.0106999995,0.12690291
0.13069999,0.0927,0.0394,0.0184,0.5178918
0.1129,0.0755,0.0313,0.0131,0.080507874
0.124199994,0.086799994,0.0379,0.0178,0.19883953
0.1188,0.078999996,0.0352,0.0154,0.08436524
0.12719999,0.086799994,0.0379,0.0178,0.12226986
0.1117,0.076699995,0.030499998,0.0143,0.21004458
0.1099,0.071899995,0.026099999,0.0077,0.14306548
0.1188,0.0862,0.0411,0.0196,0.6819824
0.1081,0.077199996,0.0321,0.0131,0.4934473
0.124199994,0.0874,0.037699997,0.0184,0.2890533
0.12719999,0.0844,0.037299998,0.021399999,0.082002446
0.119399995,0.0844,0.0379,0.0244,0.09882462
0.1248,0.0915,0.0431,0.0232,0.4508452
0.1408,0.1034,0.0661,0.0535,0.05266306
0.1355,0.0986,0.0495,0.0279,0.28502998
0.12,0.0808,0.0345,0.0154,0.0876928
0.1081,0.0755,0.0285,0.012499999,0.22208047
0.1414,0.102199994,0.044299997,0.022599999,0.38395426
0.15689999,0.12,0.0783,0.0683,0.18190593
0.12239999,0.0862,0.038599998,0.021399999,0.24924444
0.11229999,0.0802,0.033999998,0.0149,0.5924081
0.12719999,0.0885,0.0385,0.022599999,0.13904642
0.115899995,0.076699995,0.031,0.0143,0.09052721
0.1117,0.0784,0.0316,0.0154,0.2112734
0.1188,0.081999995,0.0345,0.015999999,0.17475249
0.111099996,0.0749,0.0288,0.011899999,0.12969045
0.1206,0.086799994,0.037299998,0.015999999,0.39066267
0.12,0.081999995,0.0324,0.015999999,0.13963853
0.107,0.0683,0.025799999,0.0095,0.059748217
0.119399995,0.086799994,0.0392,0.0232,0.38085628
0.1188,0.0879,0.0392,0.0196,1.2882965
0.111099996,0.0713,0.028199999,0.0131,0.06702923
0.12539999,0.0903,0.039499998,0.0202,0.47262615
0.1206,0.081999995,0.036399998,0.0166,0.15949461
0.115899995,0.0802,0.0348,0.0149,0.2708926
0.1171,0.077199996,0.0321,0.0149,0.10267664
0.11229999,0.0802,0.035499997,0.0184,0.4361418
0.109299995,0.0725,0.0279,0.011299999,0.095432945
0.1182,0.078999996,0.0316,0.0166,0.08172463
0.111099996,0.0731,0.029299999,0.0131,0.06637387
0.107,0.0707,0.0273,0.0071,0.11123958
0.1266,0.0909,0.040999997,0.0196,0.38251755
0.107599996,0.071899995,0.028099999,0.0101,0.122788474
0.124199994,0.0874,0.0361,0.0154,0.5117187
0.1171,0.0826,0.033299997,0.0202,0.21230504
0.124199994,0.0897,0.0394,0.019,0.6884781
0.122999996,0.086799994,0.0379,0.0232,0.20954248
0.126,0.089099996,0.0394,0.0184,0.2669717
0.107,0.0707,0.0266,0.011299999,0.13103668
0.119399995,0.0802,0.0349,0.0184,0.09719562
0.14379999,0.1081,0.0581,0.0416,0.4230475
0.115899995,0.077199996,0.031799998,0.015999999,0.117612526
0.1147,0.0755,0.030599998,0.011299999,0.076050475
0.1206,0.0885,0.042,0.0208,0.71697414
0.1064,0.0713,0.026999999,0.0083,0.13739605
0.121199995,0.0832,0.033,0.021399999,0.32360578
0.1064,0.0689,0.0256,0.0106999995,0.07956132
0.126,0.0951,0.0471,0.026099999,1.0732677
0.1064,0.0707,0.027199998,0.0131,0.1427434
0.1081,0.071899995,0.0309,0.011299999,0.115142114
0.1099,0.0749,0.029099999,0.011899999,0.2837192
0.121199995,0.085,0.0354,0.015999999,0.5213398
0.1105,0.071899995,0.0256,0.0089,0.10621163
0.1349,0.102199994,0.0526,0.0404,0.076648094
0.1284,0.0909,0.0591,0.0232,0.090803474
0.1266,0.0927,0.0437,0.023799999,0.6860084
0.1064,0.070099995,0.025999999,0.0089,0.13220617
0.1064,0.0713,0.0267,0.011299999,0.13488123
0.1182,0.0826,0.033099998,0.0149,0.32104784
0.121199995,0.086799994,0.0383,0.0178,0.39052057
0.1497,0.111099996,0.0652,0.0493,0.09632854
0.1206,0.0862,0.0352,0.0131,0.52615196
0.1444,0.105799995,0.0557,0.0267,0.312453
0.1099,0.0731,0.0288,0.0137,0.10399149
0.12239999,0.0832,0.0361,0.0202,0.11582363
0.11229999,0.077199996,0.030599998,0.011899999,0.2744182
0.111099996,0.071899995,0.025999999,0.0089,0.25779298
0.1052,0.066,0.0242,0.0083,0.05453724
0.1099,0.071899995,0.0309,0.0143,0.07141678
0.1165,0.0844,0.0398,0.021399999,0.84500563
0.1266,0.093899995,0.0471,0.0256,0.8580579
0.1331,0.0933,0.0414,0.0244,0.13816081
0.1064,0.0683,0.0251,0.0095,0.08299777
0.1165,0.078999996,0.035499997,0.0137,0.10802811
0.126,0.0897,0.0389,0.0184,0.43511572
0.1064,0.071899995,0.0285,0.0131,0.21240675
0.119399995,0.087299995,0.0403,0.021399999,0.5422484
0.13849999,0.0986,0.048,0.029099999,0.14690858
0.1313,0.093899995,0.0422,0.021399999,0.3984461
0.1943,0.1688,0.1344,0.1521,0.121267885
0.1081,0.0743,0.028199999,0.012499999,0.22486092
0.1278,0.0945,0.043199997,0.0166,0.51364726
0.1266,0.0945,0.0466,0.024999999,2.0772636
0.1188,0.0796,0.0348,0.017199999,0.087805815
0.1064,0.0695,0.0256,0.011299999,0.08326589
0.1444,0.1135,0.0569,0.0309,1.9772923
0.111099996,0.0731,0.0288,0.011299999,0.12901141
0.12,0.089099996,0.0411,0.0178,0.5978192
0.1188,0.0844,0.037699997,0.021399999,0.40060613
0.12539999,0.0879,0.0382,0.0184,0.2705758
0.12239999,0.083799995,0.0345,0.017199999,0.14255457
0.1135,0.0755,0.030299999,0.0137,0.096282415
0.1248,0.0897,0.0414,0.0184,0.40644637
0.12539999,0.0879,0.0394,0.0202,0.34213248
0.1188,0.0808,0.0365,0.022599999,0.15150207
0.1081,0.0731,0.029299999,0.0149,0.2131452
0.1188,0.0814,0.0352,0.0166,0.13593121
0.1087,0.0725,0.026999999,0.0089,0.13219243
0.1218,0.0879,0.0389,0.0196,0.7384602
0.1188,0.083799995,0.035099998,0.015999999,0.2628771
0.1319,0.0951,0.0466,0.0279,0.21858014
0.2698,0.2418,0.20799999,0.2395,0.44336867
0.121199995,0.0879,0.038,0.0166,0.46704563
0.11229999,0.0755,0.0316,0.0149,0.104868226
0.11229999,0.0731,0.026999999,0.0101,0.09502952
0.1331,0.0963,0.0409,0.0178,0.62152684
0.121199995,0.085,0.0376,0.0202,0.24779749
0.1147,0.076699995,0.030199999,0.011899999,0.10367259
0.12539999,0.0844,0.0376,0.019,0.1102111
0.5895,0.5372,0.607,0.5699,0.13099678
0.1099,0.0796,0.0319,0.015999999,0.6954231
0.122999996,0.0862,0.0371,0.017199999,0.28237724
0.111099996,0.0802,0.033999998,0.0149,1.3203359
0.121199995,0.086799994,0.0379,0.0184,0.4733704
0.12,0.085599996,0.0379,0.0178,0.27920985
0.105799995,0.067099996,0.0257,0.0089,0.07677498
0.1153,0.077199996,0.0313,0.0149,0.09778125
0.119399995,0.0826,0.0361,0.0178,0.13791513
0.2733,0.2365,0.19559999,0.2026,0.24407168
0.111099996,0.076699995,0.0315,0.0149,0.27150357
0.14019999,0.0963,0.0492,0.022599999,0.19595878
0.109299995,0.071899995,0.0257,0.0101,0.11607994
0.1046,0.067099996,0.024699999,0.0089,0.073514424
0.1188,0.0802,0.0349,0.0166,0.08911904
0.12539999,0.0903,0.0425,0.024999999,0.39289904
0.12889999,0.089099996,0.041699998,0.021399999,0.18554586
0.119399995,0.0826,0.0385,0.0232,0.05219426
0.12539999,0.0915,0.042799998,0.0279,0.35548759
0.115899995,0.077199996,0.030599998,0.011899999,0.12847185
0.1081,0.0743,0.029399998,0.012499999,0.16586636
0.1087,0.0725,0.025799999,0.0083,0.14841962
0.13669999,0.1028,0.0523,0.0285,1.2373245
0.1349,0.100999996,0.0502,0.030299999,0.6454807
0.1105,0.0731,0.0287,0.011899999,0.09445117
0.12239999,0.085,0.038799997,0.022599999,0.11482241
0.14379999,0.111099996,0.059899997,0.0446,0.2750629
0.109299995,0.071899995,0.029399998,0.0131,0.08042189
0.1188,0.078999996,0.0325,0.0149,0.077034034
0.122999996,0.0874,0.037,0.0166,0.67141694
0.115899995,0.078999996,0.0316,0.0202,0.08735564
0.1188,0.0802,0.036399998,0.0184,0.106328726
0.111099996,0.0743,0.031799998,0.0149,0.18655021
0.114099994,0.0743,0.029399998,0.011299999,0.07609404
0.115899995,0.0826,0.0352,0.0166,0.54076564
0.122999996,0.083799995,0.0379,0.0196,0.14825389
0.119399995,0.0796,0.0334,0.0166,0.08651656
0.2276,0.1961,0.1442,0.14739999,0.46225253
0.1147,0.081999995,0.036199998,0.0166,0.42635432
0.12,0.0897,0.0437,0.026099999,1.7413844
0.117699996,0.081999995,0.033099998,0.0137,0.330867
0.1396,0.107599996,0.0576,0.0481,0.8685565
0.13669999,0.095699996,0.046099998,0.024999999,0.15151395
0.115899995,0.0778,0.030199999,0.011899999,0.17047855
0.11229999,0.0743,0.029399998,0.012499999,0.081473984
0.1135,0.0802,0.033,0.0178,0.45000565
0.11229999,0.0796,0.0357,0.0178,0.9004749
0.114099994,0.0749,0.030499998,0.012499999,0.11301708
0.1236,0.085,0.036,0.019,0.43539813
0.1349,0.0975,0.044099998,0.022599999,0.41033933
0.1147,0.0778,0.0309,0.0143,0.07832796
0.1087,0.071899995,0.0264,0.0083,0.11975156
0.1295,0.092099994,0.0425,0.021399999,0.24545102
0.111099996,0.073699996,0.0276,0.0089,0.13990003
0.1218,0.0874,0.036,0.015999999,0.43870944
0.1165,0.0808,0.033,0.0143,0.23969404
0.1165,0.078999996,0.0368,0.022,0.06988029
0.1171,0.077199996,0.0288,0.011899999,0.13013035
0.12719999,0.0903,0.039699998,0.021399999,0.53970194
0.1557,0.124199994,0.076699995,0.0642,0.45669252
0.1182,0.077199996,0.0324,0.0149,0.07886266
0.1278,0.093899995,0.0466,0.0392,0.16817577
0.1105,0.073699996,0.0275,0.0106999995,0.116568476
0.114099994,0.0784,0.0316,0.011899999,0.19132249
0.107,0.0707,0.0275,0.0083,0.12981407
0.115899995,0.0814,0.0334,0.0149,0.23712769
0.121199995,0.0814,0.0345,0.0149,0.10176058
0.1064,0.073699996,0.03,0.0149,0.1945853
0.126,0.0862,0.038,0.0196,0.10027662
0.109299995,0.0725,0.026999999,0.0101,0.067129634
0.121199995,0.0879,0.0401,0.019,0.38971627
0.1117,0.077199996,0.031799998,0.0143,0.24013294
0.1313,0.092099994,0.044099998,0.023799999,0.17355803
0.103999995,0.0713,0.0273,0.0106999995,0.20234902
0.1343,0.0945,0.061499998,0.040999997,0.46647722
0.105799995,0.0731,0.026899999,0.011899999,0.3478579
0.12239999,0.0879,0.038799997,0.023799999,0.2550456
0.1105,0.073699996,0.0316,0.0149,0.11093683
0.12239999,0.089099996,0.0407,0.021399999,0.43342608
0.19309999,0.1575,0.124,0.1129,0.58607316
0.114099994,0.076699995,0.0285,0.0137,0.11544245
0.1105,0.0784,0.035099998,0.0149,0.58623433
0.15089999,0.126,0.0805,0.0713,0.81461185
0.1081,0.070099995,0.025799999,0.0071,0.113213204
0.1278,0.0909,0.048699997,0.0368,0.09397889
0.0945,0.063599996,0.0257,0.0089,0.08391637
0.124199994,0.085599996,0.0425,0.0279,0.090722084
0.107,0.071899995,0.0273,0.0101,0.13246596
0.13069999,0.093899995,0.0404,0.017199999,0.6101
0.1135,0.081999995,0.0352,0.015999999,0.5274773
0.1206,0.085,0.0349,0.015999999,0.5287104
0.1153,0.0802,0.0349,0.017199999,0.31471962
0.18779999,0.1248,0.0765,0.0677,0.16112718
0.1462,0.105799995,0.0664,0.0535,0.49594983
0.1206,0.085,0.034199998,0.0154,0.5174364
0.107599996,0.073699996,0.0288,0.011899999,0.19922042
0.1182,0.0909,0.0466,0.0196,0.6059734
0.1379,0.100999996,0.046099998,0.0232,0.6276666
0.1117,0.0725,0.029399998,0.0131,0.073941745
0.1236,0.093899995,0.0422,0.0202,2.567742
0.12719999,0.0915,0.0404,0.019,0.50367624
0.109299995,0.071899995,0.0263,0.0071,0.092833
0.1087,0.0743,0.0285,0.011299999,0.2125383
0.1295,0.095699996,0.047799997,0.0374,0.33252737
0.1325,0.0951,0.040999997,0.019,0.5353198
0.1218,0.0844,0.037299998,0.0208,0.118449144
0.1206,0.0814,0.0349,0.0184,0.111489125
0.1135,0.077199996,0.0316,0.0149,0.11503075
0.107599996,0.0707,0.0278,0.011299999,0.15078907
0.107,0.070099995,0.026099999,0.0095,0.13292018
0.1408,0.105799995,0.052899998,0.036199998,0.62000203
0.1206,0.0814,0.0352,0.0178,0.15494397
0.1064,0.0707,0.0256,0.0083,0.18442625
0.1319,0.0945,0.0422,0.022,0.36134294
0.13669999,0.102199994,0.0504,0.0565,0.11172429
0.12239999,0.085599996,0.0422,0.017199999,0.13706027
0.1313,0.0951,0.041899998,0.0208,0.4904368
0.122999996,0.085599996,0.0371,0.019,0.08976145
0.615,0.612,0.6046,0.69699997,0.24271701
0.109299995,0.073699996,0.0299,0.0154,0.20337231
0.107599996,0.0713,0.0276,0.0131,0.07491955
0.117699996,0.0796,0.033099998,0.0154,0.11330779
0.109299995,0.071899995,0.028199999,0.011299999,0.12941696
0.109299995,0.071899995,0.0267,0.0106999995,0.13291812
0.1521,0.1117,0.0572,0.0695,0.42204997
0.1284,0.0915,0.0394,0.0184,0.46042123
0.109299995,0.0749,0.029099999,0.011299999,0.1743728
0.1165,0.0784,0.030599998,0.0137,0.096862435
0.109299995,0.0749,0.028099999,0.015999999,0.18110397
0.12239999,0.083799995,0.0346,0.017199999,0.1259307
0.1046,0.0725,0.0287,0.011299999,0.3243056
0.121199995,0.0874,0.0367,0.015999999,0.5044538
0.109299995,0.0749,0.0299,0.011899999,0.21453048
0.119399995,0.083799995,0.0394,0.0196,2.009095e-09
0.1218,0.0826,0.0345,0.0202,0.085397094
0.111099996,0.073699996,0.030499998,0.0131,0.12935965
0.1099,0.0713,0.0324,0.0083,0.075485826
0.107,0.0695,0.026099999,0.0101,0.083733566
0.1331,0.1004,0.056199998,0.033299997,0.6720304
0.1361,0.100999996,0.059,0.0517,0.081385404
0.1105,0.0755,0.0321,0.0089,0.08551032
0.117699996,0.0808,0.033,0.0154,0.16597337
0.1301,0.0963,0.046099998,0.0256,1.1957809
0.1337,0.0963,0.042799998,0.022,0.3843428
0.1165,0.085,0.0394,0.019,0.7142896
0.1052,0.067099996,0.0244,0.0106999995,0.07586792
0.1188,0.0844,0.0389,0.0184,0.30236676
0.1105,0.073699996,0.0279,0.0137,0.07132087
0.109299995,0.071899995,0.0279,0.011299999,0.07069968
0.1064,0.0713,0.0266,0.011899999,0.16753528
0.1598,0.122999996,0.080699995,0.0814,0.07470527
0.1064,0.0743,0.028099999,0.0106999995,0.66552263
0.115899995,0.077199996,0.032199997,0.0149,0.13066904
0.1105,0.0713,0.0264,0.0131,0.07740811
0.1147,0.0796,0.0337,0.0143,0.23858126
0.11229999,0.0755,0.030499998,0.0131,0.14980553
0.126,0.089099996,0.0382,0.0178,0.4708219
0.1171,0.0784,0.0327,0.0196,0.11582636
0.1206,0.089099996,0.045199998,0.024999999,0.7072946
0.121199995,0.0862,0.0367,0.015999999,0.4717553
0.114099994,0.081999995,0.0343,0.0137,0.5753802
0.1284,0.0927,0.042799998,0.023799999,0.5020971
0.1337,0.0998,0.0579,0.044,0.10072289
0.1182,0.086799994,0.041699998,0.021399999,1.1974036
0.11229999,0.0743,0.0297,0.0101,0.18685457
0.12719999,0.089099996,0.046299998,0.030299999,0.09704689
0.1284,0.0933,0.044299997,0.022599999,0.4581152
0.1117,0.0749,0.033099998,0.0166,0.16932675
0.2086,0.16939999,0.1205,0.1099,0.22860906
0.12,0.0814,0.0336,0.0178,0.18918559
0.12239999,0.0885,0.04,0.024999999,0.23743898
0.107,0.0707,0.0256,0.0083,0.13149069
0.1117,0.076699995,0.0328,0.0149,0.21719669
0.1266,0.0879,0.0391,0.0208,0.12630981
0.1266,0.087299995,0.0426,0.0345,0.17255124
0.1147,0.077199996,0.0312,0.0154,0.17175967
0.122999996,0.085,0.0346,0.015999999,0.38064697
0.119399995,0.0808,0.0379,0.024999999,0.14581098
0.107599996,0.070099995,0.0257,0.0101,0.11435223
0.12719999,0.092099994,0.043199997,0.017199999,0.51334023
0.122999996,0.086799994,0.035499997,0.0166,0.43850517
0.114099994,0.0778,0.0319,0.0154,0.14788392
0.1034,0.0707,0.027199998,0.0106999995,0.22859666
0.3601,0.32439998,0.30539998,0.3357,0.59384596
0.1295,0.0909,0.0422,0.0202,0.15271747
0.13669999,0.0963,0.0458,0.023799999,0.1413737
0.11229999,0.073699996,0.026899999,0.011899999,0.1258997
0.1052,0.0683,0.0256,0.0106999995,0.07684515
0.1129,0.0749,0.029,0.012499999,0.10473901
0.11229999,0.078999996,0.0327,0.0143,0.30910262
0.1135,0.0761,0.0312,0.012499999,0.10455656
0.12,0.0832,0.034199998,0.015999999,0.2881605
0.12539999,0.0903,0.0504,0.030299999,0.078690946
0.12,0.0802,0.034199998,0.017199999,0.12396171
0.1337,0.0969,0.0435,0.0232,0.47641098
0.119399995,0.086799994,0.0409,0.021399999,0.49676353
0.1064,0.070099995,0.025799999,0.011299999,0.08613333
0.1551,0.1218,0.0637,0.077199996,0.09675656
0.1539,0.114099994,0.0734,0.0648,0.10090426
0.1052,0.0683,0.024699999,0.0106999995,0.07222878
0.14019999,0.0826,0.0602,0.0232,0.10663866
0.1064,0.067099996,0.0267,0.011299999,0.08417578
0.124199994,0.085,0.0368,0.0196,0.11713294
0.13069999,0.0963,0.0481,0.0285,0.6559213
0.1147,0.081999995,0.0343,0.0166,0.6202489
0.107,0.071899995,0.026899999,0.0089,0.2013136
0.1414,0.0951,0.0547,0.0404,0.65869594
0.109299995,0.0755,0.03,0.011899999,0.29404896
0.114099994,0.0814,0.034199998,0.015999999,0.30737635
0.107599996,0.0713,0.0264,0.0095,0.16662772
0.107599996,0.073699996,0.029099999,0.011899999,0.17059506
0.1117,0.0749,0.0279,0.0131,0.107387185
0.115899995,0.076699995,0.0316,0.015999999,0.07888252
0.1046,0.070099995,0.0257,0.0095,0.17327327
0.5366,0.489,0.45589998,0.49679998,0.15104318
0.11229999,0.0743,0.0321,0.011899999,0.053195775
0.12889999,0.0909,0.0416,0.022599999,0.16497347
0.13069999,0.093899995,0.043199997,0.0256,0.47099507
0.1087,0.0707,0.0275,0.0101,0.10909448
0.1301,0.0975,0.0477,0.024999999,0.9721516
0.1046,0.067099996,0.023799999,0.0101,0.06845059
0.1182,0.0832,0.0348,0.0166,0.35185027
0.12889999,0.0927,0.0515,0.033299997,0.24323875
0.12,0.078999996,0.033099998,0.015999999,0.09996207
0.1153,0.0814,0.0319,0.0143,0.33638787
0.107,0.070099995,0.026099999,0.0131,0.074144684
0.1087,0.070099995,0.0251,0.0106999995,0.08478918
0.13069999,0.0927,0.0404,0.0202,0.53157365
0.119399995,0.085,0.036199998,0.015999999,0.35845804
0.1099,0.0707,0.0251,0.0083,0.07818207
0.1117,0.0761,0.0309,0.0137,0.29377708
0.12539999,0.085599996,0.037299998,0.0202,0.079755336
0.1153,0.0749,0.030599998,0.0149,0.06299914
0.1171,0.0808,0.0345,0.015999999,0.2667871
0.1313,0.095699996,0.0411,0.0166,0.51868445
0.12889999,0.092099994,0.0495,0.035099998,0.10470926
0.1248,0.0725,0.0446,0.0058999998,0.15183383
0.1182,0.0814,0.0334,0.0143,0.24380097
0.1325,0.095699996,0.0422,0.022599999,0.4075997
0.107,0.0695,0.026899999,0.011299999,0.069958024
0.1052,0.0689,0.024799999,0.0095,0.12670487
0.1188,0.0826,0.041899998,0.029099999,0.07590603
0.1081,0.071899995,0.0267,0.0089,0.14203644
0.1087,0.0713,0.025999999,0.0095,0.08108282
0.12,0.078999996,0.0348,0.0196,0.07521953
0.12,0.0802,0.033299997,0.015999999,0.110377386
0.12539999,0.093899995,0.0437,0.0244,0.7220079
0.1147,0.083799995,0.0361,0.019,0.73452044
0.1147,0.0808,0.0337,0.0149,0.44539893
0.1117,0.073699996,0.0316,0.0196,0.06254667
0.1266,0.0945,0.044999998,0.0279,0.41566887
0.1218,0.0844,0.035099998,0.0154,0.46881023
0.2686,0.2401,0.2052,0.2258,0.26004753
0.12,0.0808,0.0336,0.0166,0.13663071
0.12539999,0.085,0.0361,0.0184,0.16013756
0.12,0.0808,0.0346,0.0154,0.10225882
0.1171,0.0796,0.033099998,0.0149,0.11696185
0.119399995,0.087299995,0.041699998,0.022599999,0.87897885
0.1129,0.0761,0.030599998,0.017199999,0.14603947
0.11229999,0.0826,0.0348,0.0178,0.5321925
0.1081,0.0689,0.0253,0.011899999,0.07652688
0.1064,0.0707,0.0284,0.0106999995,0.13634183
0.1028,0.0689,0.0242,0.0083,0.18459362
0.1723,0.1408,0.0909,0.092099994,0.12886192
0.111099996,0.071899995,0.0276,0.011299999,0.16309482
0.1135,0.0761,0.0319,0.0131,0.14075969
0.1153,0.0814,0.0336,0.0149,0.44730178
0.1129,0.073699996,0.0279,0.011899999,0.09382795
0.117699996,0.0796,0.0382,0.023799999,0.0845611
0.12539999,0.0903,0.0407,0.0196,0.56611484
0.1349,0.1046,0.052899998,0.022599999,3.843935
0.117699996,0.0814,0.035499997,0.0267,0.16128409
0.1337,0.0951,0.045199998,0.044,0.16219616
0.1266,0.089099996,0.0382,0.017199999,0.4951603
0.11229999,0.0743,0.03,0.0137,0.092703
0.1206,0.0832,0.0382,0.0232,0.10044844
0.1105,0.0731,0.0263,0.0106999995,0.099588595
0.1087,0.0713,0.024799999,0.0077,0.10935691
0.117699996,0.0802,0.0334,0.015999999,0.13141112
0.1117,0.078999996,0.0339,0.0143,0.44298044
0.115899995,0.077199996,0.0339,0.0143,0.10765565
0.1248,0.089099996,0.038,0.019,0.3841049
0.1188,0.086799994,0.039699998,0.021399999,0.752839
0.1117,0.0743,0.0288,0.011899999,0.14104638
0.14019999,0.105799995,0.0565,0.040999997,0.4950823
0.1105,0.071899995,0.0264,0.0101,0.12794538
0.1248,0.0903,0.0383,0.0184,0.42416418
0.12719999,0.0909,0.044,0.0273,0.28756136
0.1153,0.078999996,0.0328,0.011899999,0.20978148
0.13669999,0.095699996,0.047399998,0.0279,0.1412369
0.1105,0.0784,0.0316,0.0143,0.28957868
0.1432,0.1064,0.0622,0.058799997,0.360367
0.12,0.085599996,0.041699998,0.0154,0.074697964
0.1165,0.0808,0.0339,0.0143,0.22581573
0.13069999,0.0885,0.040599998,0.019,0.14343807
0.1278,0.092099994,0.0469,0.0321,0.26988024
0.117699996,0.0862,0.0376,0.019,1.0002795
0.1087,0.071899995,0.0263,0.0077,0.123002015
0.1331,0.105799995,0.053299997,0.0469,0.51953024
0.1117,0.071899995,0.0276,0.0106999995,0.09738777
0.1165,0.0796,0.0325,0.0178,0.15902083
0.12,0.0862,0.035499997,0.0149,0.5309671
0.119399995,0.0862,0.0403,0.0208,0.563503
0.1295,0.098,0.0409,0.042799998,0.089900024
0.121199995,0.078999996,0.036399998,0.0131,0.15392697
0.109299995,0.0713,0.025999999,0.011299999,0.12273248
0.1188,0.0832,0.036,0.0154,0.30780807
0.1218,0.0832,0.035499997,0.019,0.114725955
0.1135,0.0796,0.030199999,0.012499999,0.330952
0.1248,0.0927,0.044099998,0.024999999,2.7089384
0.109299995,0.073699996,0.0287,0.011899999,0.14543608
0.1099,0.073699996,0.0284,0.011299999,0.12203365
0.11229999,0.0802,0.0345,0.0166,0.39264756
0.105799995,0.0713,0.0267,0.0101,0.14873512
0.1266,0.0903,0.0404,0.0196,0.3821875
0.11229999,0.0808,0.0361,0.0166,0.36240333
0.109299995,0.076699995,0.0296,0.011299999,0.24610378
0.1165,0.0844,0.035099998,0.0149,0.6920006
0.107,0.0713,0.027199998,0.0106999995,0.023330258
0.107599996,0.070099995,0.0263,0.0106999995,0.07076865
0.1046,0.0677,0.0256,0.0089,0.075779565
0.122999996,0.0885,0.042,0.024999999,0.32453927
0.1129,0.0713,0.029399998,0.0083,0.08045733
0.107599996,0.0683,0.0284,0.0101,0.075750805
0.1064,0.071899995,0.0276,0.0095,0.20675386
